user_id,music_id,grade,created_at
39,359,1.0,2022-11-04 10:14:49.173067
39,998,2.0,2022-11-04 10:14:49.173067
39,341,3.5,2022-11-04 10:14:49.173067
39,110,2.5,2022-11-04 10:14:49.173067
39,748,3.0,2022-11-04 10:14:49.173067
39,773,1.5,2022-11-04 10:14:49.173067
40,662,1.0,2022-11-04 10:14:49.173067
40,1157,3.0,2022-11-04 10:14:49.173067
40,471,1.0,2022-11-04 10:14:49.173067
40,709,1.5,2022-11-04 10:14:49.173067
40,976,1.5,2022-11-04 10:14:49.173067
40,796,4.5,2022-11-04 10:14:49.173067
40,1349,5.0,2022-11-04 10:14:49.173067
40,439,5.0,2022-11-04 10:14:49.173067
40,634,3.5,2022-11-04 10:14:49.173067
40,692,1.0,2022-11-04 10:14:49.173067
40,368,2.5,2022-11-04 10:14:49.173067
40,1145,5.0,2022-11-04 10:14:49.173067
40,1230,4.5,2022-11-04 10:14:49.173067
40,184,4.5,2022-11-04 10:14:49.173067
41,1246,3.5,2022-11-04 10:14:49.173067
41,1391,1.0,2022-11-04 10:14:49.173067
41,553,3.0,2022-11-04 10:14:49.173067
41,1162,4.0,2022-11-04 10:14:49.173067
41,245,3.5,2022-11-04 10:14:49.173067
41,1213,5.0,2022-11-04 10:14:49.173067
41,69,3.0,2022-11-04 10:14:49.173067
41,646,1.5,2022-11-04 10:14:49.173067
41,908,1.5,2022-11-04 10:14:49.173067
41,1316,1.0,2022-11-04 10:14:49.173067
41,1157,3.0,2022-11-04 10:14:49.173067
42,653,3.5,2022-11-04 10:14:49.173067
42,319,4.0,2022-11-04 10:14:49.173067
42,651,2.5,2022-11-04 10:14:49.173067
42,1339,3.5,2022-11-04 10:14:49.173067
42,890,2.0,2022-11-04 10:14:49.173067
42,557,3.0,2022-11-04 10:14:49.173067
42,669,3.0,2022-11-04 10:14:49.173067
42,1120,5.0,2022-11-04 10:14:49.173067
42,1236,1.0,2022-11-04 10:14:49.173067
42,384,2.0,2022-11-04 10:14:49.173067
42,860,1.0,2022-11-04 10:14:49.173067
42,557,4.0,2022-11-04 10:14:49.173067
42,187,4.0,2022-11-04 10:14:49.173067
42,587,2.0,2022-11-04 10:14:49.173067
42,883,2.5,2022-11-04 10:14:49.173067
42,943,5.0,2022-11-04 10:14:49.173067
42,923,4.0,2022-11-04 10:14:49.173067
42,157,4.0,2022-11-04 10:14:49.173067
42,1371,1.0,2022-11-04 10:14:49.173067
43,925,4.0,2022-11-04 10:14:49.173067
43,124,1.5,2022-11-04 10:14:49.173067
43,35,4.5,2022-11-04 10:14:49.173067
43,1060,2.0,2022-11-04 10:14:49.173067
43,1356,5.0,2022-11-04 10:14:49.173067
43,621,4.0,2022-11-04 10:14:49.173067
43,395,2.0,2022-11-04 10:14:49.173067
43,364,3.5,2022-11-04 10:14:49.173067
43,178,2.5,2022-11-04 10:14:49.173067
43,767,5.0,2022-11-04 10:14:49.173067
43,846,4.5,2022-11-04 10:14:49.173067
43,1158,4.0,2022-11-04 10:14:49.173067
43,174,5.0,2022-11-04 10:14:49.173067
43,1095,3.5,2022-11-04 10:14:49.173067
44,296,1.5,2022-11-04 10:14:49.173067
44,1019,3.0,2022-11-04 10:14:49.173067
44,892,4.0,2022-11-04 10:14:49.173067
44,1017,1.0,2022-11-04 10:14:49.173067
44,884,3.0,2022-11-04 10:14:49.173067
44,1037,2.0,2022-11-04 10:14:49.173067
44,113,3.5,2022-11-04 10:14:49.173067
44,693,2.5,2022-11-04 10:14:49.173067
44,1027,4.5,2022-11-04 10:14:49.173067
44,1368,1.5,2022-11-04 10:14:49.173067
44,218,1.5,2022-11-04 10:14:49.173067
44,683,1.0,2022-11-04 10:14:49.173067
44,643,1.5,2022-11-04 10:14:49.173067
44,1046,1.0,2022-11-04 10:14:49.173067
44,1207,3.0,2022-11-04 10:14:49.173067
44,296,2.0,2022-11-04 10:14:49.173067
44,732,2.5,2022-11-04 10:14:49.173067
44,246,5.0,2022-11-04 10:14:49.173067
45,1267,4.0,2022-11-04 10:14:49.173067
45,1161,1.0,2022-11-04 10:14:49.173067
45,600,4.0,2022-11-04 10:14:49.173067
45,1077,5.0,2022-11-04 10:14:49.173067
45,249,3.0,2022-11-04 10:14:49.173067
45,1273,3.0,2022-11-04 10:14:49.173067
45,687,3.5,2022-11-04 10:14:49.173067
45,681,3.5,2022-11-04 10:14:49.173067
45,1259,5.0,2022-11-04 10:14:49.173067
45,332,5.0,2022-11-04 10:14:49.173067
45,1174,4.0,2022-11-04 10:14:49.173067
45,287,3.0,2022-11-04 10:14:49.173067
45,1191,3.5,2022-11-04 10:14:49.173067
45,284,2.0,2022-11-04 10:14:49.173067
45,543,3.5,2022-11-04 10:14:49.173067
45,568,2.0,2022-11-04 10:14:49.173067
45,1012,4.0,2022-11-04 10:14:49.173067
46,235,5.0,2022-11-04 10:14:49.173067
46,603,1.0,2022-11-04 10:14:49.173067
46,1009,3.0,2022-11-04 10:14:49.173067
46,552,2.5,2022-11-04 10:14:49.173067
46,244,2.5,2022-11-04 10:14:49.173067
46,235,4.0,2022-11-04 10:14:49.173067
46,442,1.0,2022-11-04 10:14:49.173067
46,567,2.5,2022-11-04 10:14:49.173067
46,782,1.5,2022-11-04 10:14:49.173067
46,1012,4.0,2022-11-04 10:14:49.173067
46,1352,3.0,2022-11-04 10:14:49.173067
46,568,4.5,2022-11-04 10:14:49.173067
46,356,4.5,2022-11-04 10:14:49.173067
46,479,3.0,2022-11-04 10:14:49.173067
46,1242,4.5,2022-11-04 10:14:49.173067
46,849,5.0,2022-11-04 10:14:49.173067
46,8,1.0,2022-11-04 10:14:49.173067
47,1108,1.0,2022-11-04 10:14:49.173067
47,1350,4.0,2022-11-04 10:14:49.173067
47,803,3.0,2022-11-04 10:14:49.173067
47,1396,5.0,2022-11-04 10:14:49.173067
47,1121,2.0,2022-11-04 10:14:49.173067
47,591,2.5,2022-11-04 10:14:49.173067
47,518,3.0,2022-11-04 10:14:49.173067
47,149,1.5,2022-11-04 10:14:49.173067
47,1214,2.0,2022-11-04 10:14:49.173067
47,1399,4.0,2022-11-04 10:14:49.173067
47,816,3.0,2022-11-04 10:14:49.173067
47,591,1.0,2022-11-04 10:14:49.173067
47,426,3.0,2022-11-04 10:14:49.173067
48,1008,1.5,2022-11-04 10:14:49.173067
48,637,4.5,2022-11-04 10:14:49.173067
48,1111,2.5,2022-11-04 10:14:49.173067
48,1004,1.5,2022-11-04 10:14:49.173067
48,1355,3.0,2022-11-04 10:14:49.173067
48,996,3.5,2022-11-04 10:14:49.173067
48,729,2.0,2022-11-04 10:14:49.173067
48,758,5.0,2022-11-04 10:14:49.173067
48,199,5.0,2022-11-04 10:14:49.173067
48,267,1.5,2022-11-04 10:14:49.173067
49,1281,4.5,2022-11-04 10:14:49.173067
49,530,1.5,2022-11-04 10:14:49.173067
49,56,3.5,2022-11-04 10:14:49.173067
49,1449,2.0,2022-11-04 10:14:49.173067
49,346,5.0,2022-11-04 10:14:49.173067
49,435,3.5,2022-11-04 10:14:49.173067
49,229,4.0,2022-11-04 10:14:49.173067
49,1001,4.0,2022-11-04 10:14:49.173067
49,1268,5.0,2022-11-04 10:14:49.173067
49,1090,1.5,2022-11-04 10:14:49.173067
49,1331,5.0,2022-11-04 10:14:49.173067
49,620,1.5,2022-11-04 10:14:49.173067
50,382,5.0,2022-11-04 10:14:49.173067
50,417,1.5,2022-11-04 10:14:49.173067
50,1280,3.5,2022-11-04 10:14:49.173067
50,1288,4.0,2022-11-04 10:14:49.173067
50,192,3.5,2022-11-04 10:14:49.173067
50,125,3.5,2022-11-04 10:14:49.173067
50,642,2.5,2022-11-04 10:14:49.173067
50,280,3.5,2022-11-04 10:14:49.173067
50,481,5.0,2022-11-04 10:14:49.173067
50,871,2.5,2022-11-04 10:14:49.173067
50,177,1.0,2022-11-04 10:14:49.173067
50,1003,3.0,2022-11-04 10:14:49.173067
50,1107,1.5,2022-11-04 10:14:49.173067
51,240,1.5,2022-11-04 10:14:49.173067
51,98,1.5,2022-11-04 10:14:49.173067
51,1156,1.5,2022-11-04 10:14:49.173067
51,16,1.0,2022-11-04 10:14:49.173067
51,982,3.5,2022-11-04 10:14:49.173067
51,484,3.5,2022-11-04 10:14:49.173067
51,886,5.0,2022-11-04 10:14:49.173067
51,381,2.5,2022-11-04 10:14:49.173067
51,838,4.5,2022-11-04 10:14:49.173067
51,588,4.0,2022-11-04 10:14:49.173067
51,995,2.0,2022-11-04 10:14:49.173067
51,538,2.0,2022-11-04 10:14:49.173067
51,486,2.5,2022-11-04 10:14:49.173067
51,279,1.0,2022-11-04 10:14:49.173067
51,1243,3.0,2022-11-04 10:14:49.173067
51,1210,2.5,2022-11-04 10:14:49.173067
51,16,5.0,2022-11-04 10:14:49.173067
51,800,1.0,2022-11-04 10:14:49.173067
51,923,4.5,2022-11-04 10:14:49.173067
52,468,2.0,2022-11-04 10:14:49.173067
52,556,4.5,2022-11-04 10:14:49.173067
52,317,1.0,2022-11-04 10:14:49.173067
52,886,3.5,2022-11-04 10:14:49.173067
52,1145,2.0,2022-11-04 10:14:49.173067
52,1093,5.0,2022-11-04 10:14:49.173067
52,64,3.0,2022-11-04 10:14:49.173067
52,1372,2.5,2022-11-04 10:14:49.173067
52,1443,4.0,2022-11-04 10:14:49.173067
52,903,3.0,2022-11-04 10:14:49.173067
52,280,2.0,2022-11-04 10:14:49.173067
52,162,4.5,2022-11-04 10:14:49.173067
52,634,3.5,2022-11-04 10:14:49.173067
52,239,1.0,2022-11-04 10:14:49.173067
53,151,1.5,2022-11-04 10:14:49.173067
53,1004,5.0,2022-11-04 10:14:49.173067
53,971,3.5,2022-11-04 10:14:49.173067
53,944,3.5,2022-11-04 10:14:49.173067
53,803,2.5,2022-11-04 10:14:49.173067
53,1193,2.0,2022-11-04 10:14:49.173067
53,933,1.0,2022-11-04 10:14:49.173067
53,1264,4.5,2022-11-04 10:14:49.173067
53,196,3.0,2022-11-04 10:14:49.173067
53,516,4.5,2022-11-04 10:14:49.173067
53,74,4.5,2022-11-04 10:14:49.173067
53,475,2.5,2022-11-04 10:14:49.173067
53,820,2.5,2022-11-04 10:14:49.173067
53,310,5.0,2022-11-04 10:14:49.173067
53,967,2.5,2022-11-04 10:14:49.173067
54,156,3.0,2022-11-04 10:14:49.173067
54,271,3.0,2022-11-04 10:14:49.173067
54,1210,3.5,2022-11-04 10:14:49.173067
54,300,4.0,2022-11-04 10:14:49.173067
54,835,3.5,2022-11-04 10:14:49.173067
54,68,1.5,2022-11-04 10:14:49.173067
54,1322,4.5,2022-11-04 10:14:49.173067
54,476,5.0,2022-11-04 10:14:49.173067
54,1144,1.5,2022-11-04 10:14:49.173067
54,1256,2.5,2022-11-04 10:14:49.173067
54,405,3.5,2022-11-04 10:14:49.173067
54,683,2.5,2022-11-04 10:14:49.173067
55,1380,5.0,2022-11-04 10:14:49.173067
55,1413,5.0,2022-11-04 10:14:49.173067
55,596,2.5,2022-11-04 10:14:49.173067
55,1099,3.5,2022-11-04 10:14:49.173067
55,337,2.5,2022-11-04 10:14:49.173067
55,1278,1.0,2022-11-04 10:14:49.173067
55,61,1.0,2022-11-04 10:14:49.173067
55,1267,4.5,2022-11-04 10:14:49.173067
55,792,4.0,2022-11-04 10:14:49.173067
55,313,5.0,2022-11-04 10:14:49.173067
55,1123,4.0,2022-11-04 10:14:49.173067
55,79,4.0,2022-11-04 10:14:49.173067
56,716,2.0,2022-11-04 10:14:49.173067
56,879,5.0,2022-11-04 10:14:49.173067
56,1313,4.0,2022-11-04 10:14:49.173067
56,149,4.0,2022-11-04 10:14:49.173067
56,861,5.0,2022-11-04 10:14:49.173067
56,1423,3.5,2022-11-04 10:14:49.173067
56,1035,4.0,2022-11-04 10:14:49.173067
56,1125,4.5,2022-11-04 10:14:49.173067
56,1215,4.5,2022-11-04 10:14:49.173067
56,1173,4.0,2022-11-04 10:14:49.173067
56,899,3.0,2022-11-04 10:14:49.173067
57,548,2.0,2022-11-04 10:14:49.173067
57,913,3.5,2022-11-04 10:14:49.173067
57,31,3.0,2022-11-04 10:14:49.173067
57,626,4.0,2022-11-04 10:14:49.173067
57,1423,4.5,2022-11-04 10:14:49.173067
57,55,2.0,2022-11-04 10:14:49.173067
57,421,1.5,2022-11-04 10:14:49.173067
57,1317,2.0,2022-11-04 10:14:49.173067
57,973,2.0,2022-11-04 10:14:49.173067
57,323,1.0,2022-11-04 10:14:49.173067
57,975,2.0,2022-11-04 10:14:49.173067
57,679,4.5,2022-11-04 10:14:49.173067
57,668,2.5,2022-11-04 10:14:49.173067
57,1343,1.5,2022-11-04 10:14:49.173067
57,607,2.0,2022-11-04 10:14:49.173067
57,1107,4.0,2022-11-04 10:14:49.173067
57,1385,4.0,2022-11-04 10:14:49.173067
58,394,1.0,2022-11-04 10:14:49.173067
58,421,1.0,2022-11-04 10:14:49.173067
58,411,1.5,2022-11-04 10:14:49.173067
58,1287,4.5,2022-11-04 10:14:49.173067
58,39,4.5,2022-11-04 10:14:49.173067
58,1254,4.0,2022-11-04 10:14:49.173067
58,255,1.5,2022-11-04 10:14:49.173067
58,233,2.5,2022-11-04 10:14:49.173067
58,1372,3.5,2022-11-04 10:14:49.173067
58,809,2.5,2022-11-04 10:14:49.173067
58,1366,3.5,2022-11-04 10:14:49.173067
58,63,1.0,2022-11-04 10:14:49.173067
58,320,4.5,2022-11-04 10:14:49.173067
58,539,2.5,2022-11-04 10:14:49.173067
59,219,1.0,2022-11-04 10:14:49.173067
59,66,1.5,2022-11-04 10:14:49.173067
59,877,1.5,2022-11-04 10:14:49.173067
59,38,4.0,2022-11-04 10:14:49.173067
59,1151,4.0,2022-11-04 10:14:49.173067
59,1209,4.0,2022-11-04 10:14:49.173067
59,1081,5.0,2022-11-04 10:14:49.173067
59,513,1.0,2022-11-04 10:14:49.173067
59,1444,1.5,2022-11-04 10:14:49.173067
59,196,3.5,2022-11-04 10:14:49.173067
59,431,2.0,2022-11-04 10:14:49.173067
59,364,3.5,2022-11-04 10:14:49.173067
59,602,2.5,2022-11-04 10:14:49.173067
60,322,1.5,2022-11-04 10:14:49.173067
60,1139,1.5,2022-11-04 10:14:49.173067
60,225,4.0,2022-11-04 10:14:49.173067
60,756,2.5,2022-11-04 10:14:49.173067
60,1120,1.0,2022-11-04 10:14:49.173067
60,278,2.5,2022-11-04 10:14:49.173067
60,1397,5.0,2022-11-04 10:14:49.173067
60,278,3.5,2022-11-04 10:14:49.173067
60,343,4.5,2022-11-04 10:14:49.173067
60,775,5.0,2022-11-04 10:14:49.173067
61,1305,3.0,2022-11-04 10:14:49.173067
61,1168,5.0,2022-11-04 10:14:49.173067
61,449,2.5,2022-11-04 10:14:49.173067
61,755,1.5,2022-11-04 10:14:49.173067
61,566,2.5,2022-11-04 10:14:49.173067
61,744,5.0,2022-11-04 10:14:49.173067
61,33,1.0,2022-11-04 10:14:49.173067
61,74,1.5,2022-11-04 10:14:49.173067
61,1031,1.0,2022-11-04 10:14:49.173067
61,1019,3.5,2022-11-04 10:14:49.173067
61,969,3.5,2022-11-04 10:14:49.173067
61,476,5.0,2022-11-04 10:14:49.173067
61,206,1.0,2022-11-04 10:14:49.173067
61,1072,3.5,2022-11-04 10:14:49.173067
61,116,3.5,2022-11-04 10:14:49.173067
62,1428,2.0,2022-11-04 10:14:49.173067
62,515,2.5,2022-11-04 10:14:49.173067
62,44,5.0,2022-11-04 10:14:49.173067
62,356,4.0,2022-11-04 10:14:49.173067
62,1396,2.0,2022-11-04 10:14:49.173067
62,949,1.5,2022-11-04 10:14:49.173067
62,214,1.5,2022-11-04 10:14:49.173067
62,435,1.5,2022-11-04 10:14:49.173067
62,51,1.5,2022-11-04 10:14:49.173067
62,825,4.5,2022-11-04 10:14:49.173067
63,272,1.5,2022-11-04 10:14:49.173067
63,202,4.5,2022-11-04 10:14:49.173067
63,1416,4.5,2022-11-04 10:14:49.173067
63,241,3.5,2022-11-04 10:14:49.173067
63,739,5.0,2022-11-04 10:14:49.173067
63,558,3.5,2022-11-04 10:14:49.173067
63,742,3.5,2022-11-04 10:14:49.173067
63,1008,5.0,2022-11-04 10:14:49.173067
63,588,1.5,2022-11-04 10:14:49.173067
63,995,3.0,2022-11-04 10:14:49.173067
63,397,5.0,2022-11-04 10:14:49.173067
63,339,2.0,2022-11-04 10:14:49.173067
63,499,1.0,2022-11-04 10:14:49.173067
63,1062,3.5,2022-11-04 10:14:49.173067
63,26,3.0,2022-11-04 10:14:49.173067
63,750,4.0,2022-11-04 10:14:49.173067
63,1163,1.5,2022-11-04 10:14:49.173067
64,628,5.0,2022-11-04 10:14:49.173067
64,1049,2.5,2022-11-04 10:14:49.173067
64,352,3.5,2022-11-04 10:14:49.173067
64,147,5.0,2022-11-04 10:14:49.173067
64,409,4.5,2022-11-04 10:14:49.173067
64,395,1.0,2022-11-04 10:14:49.173067
64,981,2.5,2022-11-04 10:14:49.173067
64,1372,4.5,2022-11-04 10:14:49.173067
64,1041,4.0,2022-11-04 10:14:49.173067
64,736,5.0,2022-11-04 10:14:49.173067
64,1069,1.0,2022-11-04 10:14:49.173067
64,572,4.0,2022-11-04 10:14:49.173067
64,1119,1.5,2022-11-04 10:14:49.173067
64,1396,3.5,2022-11-04 10:14:49.173067
65,118,5.0,2022-11-04 10:14:49.173067
65,322,2.0,2022-11-04 10:14:49.173067
65,1075,1.5,2022-11-04 10:14:49.173067
65,1380,5.0,2022-11-04 10:14:49.173067
65,1416,1.5,2022-11-04 10:14:49.173067
65,1424,3.0,2022-11-04 10:14:49.173067
65,1118,5.0,2022-11-04 10:14:49.173067
65,1365,1.5,2022-11-04 10:14:49.173067
65,1018,3.0,2022-11-04 10:14:49.173067
65,536,1.5,2022-11-04 10:14:49.173067
65,968,4.0,2022-11-04 10:14:49.173067
65,131,1.5,2022-11-04 10:14:49.173067
66,1310,1.0,2022-11-04 10:14:49.173067
66,738,3.0,2022-11-04 10:14:49.173067
66,1355,2.0,2022-11-04 10:14:49.173067
66,1049,4.5,2022-11-04 10:14:49.173067
66,539,4.5,2022-11-04 10:14:49.173067
66,848,1.0,2022-11-04 10:14:49.173067
66,597,4.5,2022-11-04 10:14:49.173067
66,266,3.5,2022-11-04 10:14:49.173067
66,411,2.0,2022-11-04 10:14:49.173067
66,1194,3.5,2022-11-04 10:14:49.173067
66,928,1.5,2022-11-04 10:14:49.173067
66,319,5.0,2022-11-04 10:14:49.173067
66,409,3.0,2022-11-04 10:14:49.173067
66,1172,4.0,2022-11-04 10:14:49.173067
66,1084,2.5,2022-11-04 10:14:49.173067
66,618,2.5,2022-11-04 10:14:49.173067
66,901,2.0,2022-11-04 10:14:49.173067
66,371,5.0,2022-11-04 10:14:49.173067
66,1421,1.5,2022-11-04 10:14:49.173067
67,1369,1.0,2022-11-04 10:14:49.173067
67,897,2.5,2022-11-04 10:14:49.173067
67,899,2.0,2022-11-04 10:14:49.173067
67,437,3.0,2022-11-04 10:14:49.173067
67,81,5.0,2022-11-04 10:14:49.173067
67,1424,3.0,2022-11-04 10:14:49.173067
67,904,1.5,2022-11-04 10:14:49.173067
67,765,5.0,2022-11-04 10:14:49.173067
67,932,2.0,2022-11-04 10:14:49.173067
67,1312,2.0,2022-11-04 10:14:49.173067
68,888,4.0,2022-11-04 10:14:49.173067
68,187,3.5,2022-11-04 10:14:49.173067
68,99,4.5,2022-11-04 10:14:49.173067
68,718,5.0,2022-11-04 10:14:49.173067
68,68,3.0,2022-11-04 10:14:49.173067
68,1150,5.0,2022-11-04 10:14:49.173067
68,608,4.5,2022-11-04 10:14:49.173067
68,606,4.0,2022-11-04 10:14:49.173067
68,297,1.0,2022-11-04 10:14:49.173067
68,1217,2.5,2022-11-04 10:14:49.173067
68,1368,3.5,2022-11-04 10:14:49.173067
68,848,1.5,2022-11-04 10:14:49.173067
68,65,4.5,2022-11-04 10:14:49.173067
68,752,1.5,2022-11-04 10:14:49.173067
68,49,2.0,2022-11-04 10:14:49.173067
68,486,1.0,2022-11-04 10:14:49.173067
69,1179,1.5,2022-11-04 10:14:49.173067
69,760,5.0,2022-11-04 10:14:49.173067
69,466,5.0,2022-11-04 10:14:49.173067
69,624,2.0,2022-11-04 10:14:49.173067
69,756,2.0,2022-11-04 10:14:49.173067
69,1215,1.0,2022-11-04 10:14:49.173067
69,483,1.0,2022-11-04 10:14:49.173067
69,53,3.0,2022-11-04 10:14:49.173067
69,162,2.5,2022-11-04 10:14:49.173067
69,314,1.0,2022-11-04 10:14:49.173067
69,354,2.0,2022-11-04 10:14:49.173067
69,1130,2.5,2022-11-04 10:14:49.173067
69,197,4.0,2022-11-04 10:14:49.173067
69,912,1.5,2022-11-04 10:14:49.173067
70,539,5.0,2022-11-04 10:14:49.173067
70,1102,2.5,2022-11-04 10:14:49.173067
70,769,4.0,2022-11-04 10:14:49.173067
70,358,4.0,2022-11-04 10:14:49.173067
70,1436,2.0,2022-11-04 10:14:49.173067
70,1409,3.0,2022-11-04 10:14:49.173067
70,1210,5.0,2022-11-04 10:14:49.173067
70,598,1.0,2022-11-04 10:14:49.173067
70,539,1.0,2022-11-04 10:14:49.173067
70,974,4.0,2022-11-04 10:14:49.173067
71,1326,2.0,2022-11-04 10:14:49.173067
71,717,3.0,2022-11-04 10:14:49.173067
71,1236,2.0,2022-11-04 10:14:49.173067
71,982,4.5,2022-11-04 10:14:49.173067
71,727,3.5,2022-11-04 10:14:49.173067
71,336,2.5,2022-11-04 10:14:49.173067
71,828,2.0,2022-11-04 10:14:49.173067
71,527,1.0,2022-11-04 10:14:49.173067
71,394,3.0,2022-11-04 10:14:49.173067
71,842,3.5,2022-11-04 10:14:49.173067
71,203,1.5,2022-11-04 10:14:49.173067
71,1184,3.0,2022-11-04 10:14:49.173067
71,912,1.0,2022-11-04 10:14:49.173067
71,682,4.5,2022-11-04 10:14:49.173067
71,640,4.0,2022-11-04 10:14:49.173067
71,417,3.0,2022-11-04 10:14:49.173067
72,483,4.5,2022-11-04 10:14:49.173067
72,192,4.5,2022-11-04 10:14:49.173067
72,1416,3.5,2022-11-04 10:14:49.173067
72,1044,4.0,2022-11-04 10:14:49.173067
72,736,2.5,2022-11-04 10:14:49.173067
72,643,2.0,2022-11-04 10:14:49.173067
72,699,4.0,2022-11-04 10:14:49.173067
72,235,2.0,2022-11-04 10:14:49.173067
72,409,4.5,2022-11-04 10:14:49.173067
72,278,2.5,2022-11-04 10:14:49.173067
72,9,4.5,2022-11-04 10:14:49.173067
72,758,3.0,2022-11-04 10:14:49.173067
72,1244,4.5,2022-11-04 10:14:49.173067
72,1132,2.0,2022-11-04 10:14:49.173067
72,1413,2.0,2022-11-04 10:14:49.173067
72,126,1.5,2022-11-04 10:14:49.173067
72,171,5.0,2022-11-04 10:14:49.173067
72,639,4.5,2022-11-04 10:14:49.173067
73,1064,3.5,2022-11-04 10:14:49.173067
73,1142,2.0,2022-11-04 10:14:49.173067
73,908,5.0,2022-11-04 10:14:49.173067
73,330,3.0,2022-11-04 10:14:49.173067
73,487,4.5,2022-11-04 10:14:49.173067
73,468,2.0,2022-11-04 10:14:49.173067
73,1342,4.5,2022-11-04 10:14:49.173067
73,904,2.0,2022-11-04 10:14:49.173067
73,1102,4.5,2022-11-04 10:14:49.173067
73,1060,1.5,2022-11-04 10:14:49.173067
73,601,2.0,2022-11-04 10:14:49.173067
73,122,1.5,2022-11-04 10:14:49.173067
73,1380,2.0,2022-11-04 10:14:49.173067
73,816,1.0,2022-11-04 10:14:49.173067
73,593,2.5,2022-11-04 10:14:49.173067
74,1319,4.0,2022-11-04 10:14:49.173067
74,221,3.0,2022-11-04 10:14:49.173067
74,1076,1.0,2022-11-04 10:14:49.173067
74,874,4.5,2022-11-04 10:14:49.173067
74,1446,3.0,2022-11-04 10:14:49.173067
74,510,4.0,2022-11-04 10:14:49.173067
74,12,4.5,2022-11-04 10:14:49.173067
74,211,4.0,2022-11-04 10:14:49.173067
74,141,1.5,2022-11-04 10:14:49.173067
74,1404,4.5,2022-11-04 10:14:49.173067
74,1202,2.5,2022-11-04 10:14:49.173067
74,604,2.0,2022-11-04 10:14:49.173067
74,379,3.0,2022-11-04 10:14:49.173067
74,1008,4.0,2022-11-04 10:14:49.173067
75,1220,1.0,2022-11-04 10:14:49.173067
75,1146,5.0,2022-11-04 10:14:49.173067
75,476,2.5,2022-11-04 10:14:49.173067
75,1378,2.0,2022-11-04 10:14:49.173067
75,1426,3.0,2022-11-04 10:14:49.173067
75,816,4.0,2022-11-04 10:14:49.173067
75,338,3.0,2022-11-04 10:14:49.173067
75,1435,3.0,2022-11-04 10:14:49.173067
75,370,5.0,2022-11-04 10:14:49.173067
75,964,4.0,2022-11-04 10:14:49.173067
75,764,5.0,2022-11-04 10:14:49.173067
76,795,4.5,2022-11-04 10:14:49.173067
76,1085,4.5,2022-11-04 10:14:49.173067
76,36,3.5,2022-11-04 10:14:49.173067
76,755,1.5,2022-11-04 10:14:49.173067
76,354,1.0,2022-11-04 10:14:49.173067
76,1387,3.5,2022-11-04 10:14:49.173067
76,281,2.5,2022-11-04 10:14:49.173067
76,83,2.0,2022-11-04 10:14:49.173067
76,922,3.0,2022-11-04 10:14:49.173067
76,1272,2.5,2022-11-04 10:14:49.173067
76,1103,4.0,2022-11-04 10:14:49.173067
76,633,4.0,2022-11-04 10:14:49.173067
76,660,2.0,2022-11-04 10:14:49.173067
76,1004,4.0,2022-11-04 10:14:49.173067
76,223,3.0,2022-11-04 10:14:49.173067
76,494,5.0,2022-11-04 10:14:49.173067
76,265,4.5,2022-11-04 10:14:49.173067
76,309,3.0,2022-11-04 10:14:49.173067
76,1421,4.0,2022-11-04 10:14:49.173067
77,1328,5.0,2022-11-04 10:14:49.173067
77,1052,2.5,2022-11-04 10:14:49.173067
77,717,2.5,2022-11-04 10:14:49.173067
77,693,2.5,2022-11-04 10:14:49.173067
77,1353,4.0,2022-11-04 10:14:49.173067
77,190,4.5,2022-11-04 10:14:49.173067
77,726,1.0,2022-11-04 10:14:49.173067
77,42,2.0,2022-11-04 10:14:49.173067
77,502,3.5,2022-11-04 10:14:49.173067
77,873,2.5,2022-11-04 10:14:49.173067
77,579,4.5,2022-11-04 10:14:49.173067
77,183,2.0,2022-11-04 10:14:49.173067
78,540,3.5,2022-11-04 10:14:49.173067
78,1119,1.0,2022-11-04 10:14:49.173067
78,596,1.0,2022-11-04 10:14:49.173067
78,1299,4.0,2022-11-04 10:14:49.173067
78,311,4.5,2022-11-04 10:14:49.173067
78,1389,2.0,2022-11-04 10:14:49.173067
78,258,2.5,2022-11-04 10:14:49.173067
78,174,4.0,2022-11-04 10:14:49.173067
78,1400,1.0,2022-11-04 10:14:49.173067
78,1236,4.5,2022-11-04 10:14:49.173067
79,109,3.0,2022-11-04 10:14:49.173067
79,574,3.5,2022-11-04 10:14:49.173067
79,1,3.5,2022-11-04 10:14:49.173067
79,567,4.5,2022-11-04 10:14:49.173067
79,328,2.5,2022-11-04 10:14:49.173067
79,573,3.0,2022-11-04 10:14:49.173067
79,323,2.5,2022-11-04 10:14:49.173067
79,594,4.0,2022-11-04 10:14:49.173067
79,47,4.0,2022-11-04 10:14:49.173067
79,950,4.5,2022-11-04 10:14:49.173067
79,835,5.0,2022-11-04 10:14:49.173067
80,771,5.0,2022-11-04 10:14:49.173067
80,434,4.0,2022-11-04 10:14:49.173067
80,482,5.0,2022-11-04 10:14:49.173067
80,628,4.5,2022-11-04 10:14:49.173067
80,1389,5.0,2022-11-04 10:14:49.173067
80,451,1.0,2022-11-04 10:14:49.173067
80,832,3.0,2022-11-04 10:14:49.173067
80,1218,2.0,2022-11-04 10:14:49.173067
80,742,2.0,2022-11-04 10:14:49.173067
80,902,5.0,2022-11-04 10:14:49.173067
80,909,4.5,2022-11-04 10:14:49.173067
